wordform,frequency,word_length,perMILL,zipf,CD_N,CD_percent,CD_log,pos,pos_freq,dom_pos,dom_pos_freq
买,25681,1,822.9194918708461,5.915357349250543,3706,0.7161352657004831,3.5689054149828787,"['i', 'n', 'nh', 'v']","[1, 1, 2, 25677]",v,25677
聊,25585,1,819.8432771120905,5.913730839712245,4455,0.8608695652173913,3.6488477083728936,"['i', 'n', 'nh', 'ns', 'v']","[7, 4, 6, 5, 25563]",v,25563
真的,25553,2,818.8178721925054,5.9131873133625685,4766,0.9209661835748792,3.678154038010437,"['a', 'c', 'd', 'n', 'z']","[11437, 1, 14113, 1, 1]",d,14113
一直,25505,2,817.2797648131276,5.912370746271314,4933,0.9532367149758454,3.693111115462141,"['b', 'd', 'i']","[15, 25458, 32]",d,25458
挺,25448,1,815.4532623001165,5.911399074503416,4586,0.886183574879227,3.66143405039392,"['a', 'd', 'm', 'n', 'nh', 'ns', 'p', 'q', 'v']","[9, 24561, 4, 8, 2, 1, 2, 1, 860]",d,24561
书,25159,1,806.1925741201128,5.906438793527388,3495,0.6753623188405797,3.5434471800817,"['j', 'n', 'nh', 'v']","[1, 25132, 1, 25]",n,25132
需要,25077,2,803.5649740136759,5.90502099835483,4682,0.9047342995169082,3.6704314093606056,"['n', 'v']","[670, 24407]",v,24407
出,24913,1,798.3097738008017,5.902171446422211,4981,0.962512077294686,3.697316541732383,"['a', 'i', 'j', 'm', 'n', 'nh', 'q', 'u', 'v']","[16, 2, 1, 9, 8, 2, 147, 1, 24727]",v,24727
一点,24515,2,785.556300113461,5.895177315986306,4930,0.952657004830918,3.69284691927723,"['d', 'i', 'm', 'nt']","[4, 1, 24447, 63]",m,24447
来说,24388,2,781.4867243388574,5.892921604753991,4678,0.9039613526570048,3.670060217473134,"['n', 'nd', 'u', 'v']","[1, 17, 19588, 4782]",u,19588
只,24232,1,776.4878753558795,5.890134678728908,4955,0.957487922705314,3.695043658821294,"['b', 'c', 'd', 'i', 'n', 'q', 'v']","[8, 53, 20697, 1, 7, 3435, 31]",d,20697
电影,23773,2,761.7797235405797,5.88182940876647,2411,0.4658937198067633,3.382197210377454,['n'],[23773],n,23773
完,23752,1,761.1068015621019,5.8814456029920965,4690,0.9062801932367148,3.6711728427150834,"['a', 'j', 'n', 'u', 'v']","[21, 2, 5, 2, 23722]",v,23722
最后,23718,2,760.0173088350426,5.8808234831307225,4760,0.9198067632850242,3.677606952720493,"['i', 'nd']","[1, 23717]",nd,23717
走,23670,1,758.4792014556648,5.879943676333191,4640,0.8966183574879227,3.6665179805548807,"['i', 'j', 'n', 'v']","[13, 1, 4, 23652]",v,23652
对于,23436,2,750.9809279811982,5.875628907739587,4529,0.8751690821256038,3.656002320682957,"['a', 'n', 'p', 'v']","[82, 1, 23295, 58]",p,23295
老师,23351,2,748.25719616355,5.874050902243392,3595,0.6946859903381642,3.555698894718901,['n'],[23351],n,23351
那些,23298,2,746.5588692654871,5.8730640593338,4786,0.924830917874396,3.6799726942774185,['r'],[23298],r,23298
三,22990,1,736.6893469144796,5.867284389673388,4676,0.9035748792270532,3.6698745024898014,"['b', 'i', 'j', 'm', 'n', 'nh', 'ns', 'nt', 'nz', 'r']","[24, 1, 33, 22852, 26, 11, 12, 19, 8, 4]",m,22852
确实,22941,2,735.1191956313648,5.866357763312701,4597,0.8883091787439613,3.6624745037503095,"['a', 'd', 'v', 'z']","[22691, 243, 2, 5]",a,22691
所有,22783,2,730.0562588409131,5.863356328562553,4765,0.9207729468599034,3.6780629049743454,"['b', 'n', 'u', 'v']","[22720, 8, 19, 36]",b,22720
起来,22774,2,729.7678637072797,5.863184734718008,4945,0.9555555555555556,3.694166295933198,"['nd', 'v']","[1, 22773]",v,22773
后来,22245,2,712.8166386303872,5.852977828488172,4554,0.88,3.658393026279124,"['nd', 'nt', 'v']","[23, 22220, 2]",nt,22220
一定,22162,2,710.1569946202131,5.851354368944703,4721,0.912270531400966,3.674034000431255,"['b', 'd']","[4399, 17763]",d,17763
关系,21953,2,703.4598187391724,5.847239295803138,4364,0.8432850241545894,3.639884741916304,"['n', 'v']","[21858, 95]",n,21858
当,21948,1,703.2995992204872,5.84714036992815,4694,0.9070531400966184,3.6715430852625737,"['a', 'b', 'd', 'i', 'j', 'n', 'nd', 'nh', 'nl', 'nt', 'p', 'q', 'r', 'v']","[1, 1, 12, 5, 5, 9, 18, 7, 4, 103, 13028, 1, 1, 8753]",p,13028
有一些,21211,3,679.6832421662909,5.832306562368302,4723,0.9126570048309178,3.6742179455767,['v'],[21211],v,21211
新,20888,1,669.333061259228,5.825642277218996,4490,0.8676328502415459,3.6522463410033232,"['a', 'b', 'd', 'i', 'j', 'n', 'nh', 'ns', 'nt', 'nz', 'v']","[19582, 3, 1207, 5, 4, 47, 9, 11, 8, 5, 7]",a,19582
家,20574,1,659.2712754857984,5.819064153902696,4060,0.7845410628019324,3.608526033577194,"['b', 'j', 'k', 'n', 'nh', 'nl', 'ns', 'q', 'u', 'v']","[4, 2, 2, 12725, 2, 1119, 3, 6714, 1, 2]",n,12725
的话,20570,2,659.1430998708503,5.818979710098833,4614,0.8915942028985507,3.664077590185075,"['n', 'u']","[1, 20569]",u,20569
一起,20256,2,649.0813140974207,5.81229910674137,4579,0.8848309178743962,3.660770643527697,"['b', 'd', 'm', 'nd', 'nl', 'nt']","[3, 7671, 14, 1, 12566, 1]",nl,12566
当然,20147,2,645.5885285900836,5.809955804839342,4636,0.8958454106280194,3.6661434272915594,"['b', 'd', 'i', 'n', 'nt']","[2, 20136, 1, 7, 1]",d,20136
整个,19776,2,633.7002403036429,5.80188387181283,4557,0.8805797101449275,3.6586790285824486,"['b', 'd', 'i', 'm', 'n', 'v']","[18680, 277, 1, 765, 52, 1]",b,18680
而,19747,1,632.7709670952688,5.801246544573732,4536,0.8765217391304347,3.65667304588485,"['c', 'd', 'u', 'v']","[19735, 6, 5, 1]",c,19735
重要,19675,2,630.4638060262022,5.799660159435211,4502,0.869951690821256,3.653405490664501,"['a', 'n']","[19673, 2]",a,19673
呀,19598,1,627.9964254384504,5.797957171735963,4166,0.8050241545893719,3.619719265611727,"['e', 'u']","[36, 19562]",u,19562
有点,19550,2,626.4583180590726,5.796892180135995,4614,0.8915942028985507,3.664077590185075,"['a', 'd', 'i', 'n', 'r', 'u', 'v']","[8, 17746, 1, 4, 27, 1, 1763]",d,17746
当中,19320,2,619.088220199554,5.791752540483583,3535,0.6830917874396135,3.5483894181329183,"['d', 'j', 'n', 'nd', 'nt', 'p', 'r', 'v']","[2, 1, 4, 19198, 29, 2, 6, 78]",nd,19198
中国,19223,2,615.9799615370615,5.789566584347168,3316,0.6407729468599034,3.520614521878236,"['n', 'ni', 'ns', 'nz']","[8, 1, 19210, 4]",ns,19210
先,19049,1,610.4043222868171,5.7856176002067645,4637,0.8960386473429952,3.666237095895805,"['a', 'c', 'd', 'i', 'm', 'n', 'nd', 'nh', 'nt', 'nz', 'v']","[11, 2, 18878, 3, 88, 36, 3, 4, 3, 1, 20]",d,18878
找,18742,1,600.5668438395467,5.778561351947204,4502,0.869951690821256,3.653405490664501,"['i', 'n', 'v']","[1, 1, 18740]",v,18740
问,18699,1,599.1889559788541,5.77756380001577,4375,0.8454106280193237,3.640978057358332,"['i', 'j', 'n', 'nh', 'ns', 'q', 'v']","[1, 1, 45, 2, 1, 1, 18648]",v,18648
刚才,18638,2,597.2342778508948,5.776144725801617,4268,0.8247342995169082,3.630224410752432,"['d', 'nh', 'nt']","[98, 4, 18536]",nt,18536
肯定,18547,2,594.3182826108244,5.774019090370724,4586,0.886183574879227,3.66143405039392,"['a', 'b', 'd', 'v']","[134, 3, 16790, 1620]",d,16790
公司,18526,2,593.6453606323468,5.773527078119468,2869,0.5543961352657005,3.4577305482459986,['n'],[18526],n,18526
节目,18395,2,589.4476092427949,5.770445210571254,3667,0.7085990338164251,3.5643109099606027,['n'],[18395],n,18395
于,18377,1,588.8708189755281,5.770020033735692,4683,0.904927536231884,3.67052415778208,"['c', 'nh', 'p', 'v']","[13, 134, 18229, 1]",p,18229
完全,18325,2,587.2045359812023,5.7687894017172745,4673,0.9029951690821256,3.6695957810243134,"['a', 'd', 'm', 'n', 'v', 'z']","[18318, 1, 1, 2, 2, 1]",a,18318
就是说,18275,3,585.6023407943504,5.767602804034007,4220,0.8154589371980676,3.625312450961674,"['c', 'd', 'i', 'n', 'v']","[15672, 2485, 11, 1, 106]",c,15672
甚至,18038,2,578.0079356086726,5.761933800993884,4585,0.8859903381642512,3.66133934000604,"['c', 'd', 'nh']","[4117, 13916, 5]",d,13916
高,17875,1,572.7847792995356,5.757991468877227,4426,0.8552657004830918,3.6460114095912393,"['a', 'b', 'd', 'i', 'j', 'n', 'nh', 'ns', 'v', 'z']","[17496, 3, 20, 3, 12, 84, 145, 1, 109, 2]",a,17496
故事,17667,2,566.1196473222319,5.75290822744344,3454,0.66743961352657,3.53832233323144,['n'],[17667],n,17667
过程,17653,2,565.6710326699134,5.752563939614161,4168,0.8054106280193237,3.619927710291468,"['n', 'v']","[17652, 1]",n,17652
比,17034,1,545.8358562566875,5.73706206131361,4558,0.8807729468599034,3.6587743208443566,"['a', 'c', 'd', 'i', 'j', 'n', 'nh', 'ns', 'p', 'v']","[2, 1, 27, 6, 41, 117, 12, 10, 13200, 3618]",p,13200
理解,16952,2,543.2082561502506,5.734966362106847,4265,0.8241545893719807,3.629919035503542,"['n', 'v']","[1, 16951]",v,16951
方式,16915,2,542.0226317119801,5.734017420528108,4157,0.8032850241545894,3.618780024506215,['n'],[16915],n,16915
带,16886,1,541.0933585036062,5.73327220334131,4343,0.8392270531400966,3.637789829362229,"['n', 'q', 'v']","[32, 2, 16852]",v,16852
以后,16812,2,538.7221096270654,5.731364799737508,4079,0.7882125603864735,3.6105537053170944,['nd'],[16812],nd,16812
为,16780,1,537.6967047074802,5.73053737489679,4536,0.8765217391304347,3.65667304588485,"['a', 'd', 'i', 'n', 'p', 'r', 'v']","[1, 4, 6, 5, 8578, 466, 7720]",p,8578
拿,16581,1,531.3199678638099,5.725356137705546,4288,0.8285990338164251,3.6322547766847135,"['d', 'i', 'n', 'nh', 'ns', 'p', 'v']","[1, 1, 2, 7, 4, 971, 15595]",v,15595
女性,16255,2,520.8736552455358,5.716732392236255,2056,0.3972946859903382,3.313023110323238,"['b', 'n']","[1, 16254]",n,16254
打,16245,1,520.5532162081654,5.716465134085111,4113,0.7947826086956522,3.614158709509175,"['d', 'i', 'n', 'nh', 'p', 'q', 'v']","[1, 3, 9, 1, 25, 4, 16202]",v,16202
本,16209,1,519.399635673632,5.715501640662967,2907,0.5617391304347826,3.463445031770428,"['a', 'd', 'i', 'j', 'n', 'nh', 'ns', 'nt', 'p', 'q', 'r', 'v']","[12, 448, 1, 5, 587, 10, 3, 9, 15, 14393, 721, 5]",q,14393
别人,16186,2,518.6626258876803,5.714884954460642,3939,0.7611594202898551,3.5953859808091417,['r'],[16186],r,16186
状态,15986,2,512.2538451402728,5.709485227037967,3846,0.7431884057971014,3.585009279902461,['n'],[15986],n,15986
谁,15698,1,503.0252008640061,5.70158974315139,4044,0.7814492753623189,3.606811146918964,"['i', 'n', 'r', 'v']","[4, 1, 15691, 2]",r,15691
咱们,15661,2,501.8395764257359,5.700564907966143,3026,0.5847342995169083,3.480868923687168,"['r', 'v']","[15660, 1]",r,15660
并,15660,1,501.8075325219988,5.7005371761260335,4296,0.8301449275362319,3.6330642726914992,"['b', 'c', 'd', 'i', 'n', 'v']","[1, 769, 14802, 1, 2, 85]",d,14802
段,15522,1,497.3854738062876,5.696693097504296,4253,0.8218357487922705,3.628695382714023,"['m', 'n', 'nh', 'q', 'v']","[1, 166, 105, 15249, 1]",q,15249
前,15216,1,487.5800392627544,5.688045917997448,4486,0.8668599033816425,3.651859269246949,"['a', 'b', 'j', 'n', 'nd', 'nh', 'nl', 'ns', 'nt', 'nz', 'v']","[2, 1, 1, 16, 15097, 1, 3, 1, 53, 1, 40]",nd,15097
不太,14977,2,479.9215462696025,5.68117024819443,4444,0.858743961352657,3.64777405026883,"['d', 'm']","[14976, 1]",d,14976
第二,14870,2,476.4928485697396,5.678056386926063,4316,0.8340096618357488,3.635081436010873,"['b', 'i', 'm', 'n', 'nt']","[1, 1, 14864, 2, 2]",m,14864
希望,14817,2,474.7945216716767,5.676505699285319,4063,0.7851207729468599,3.608846822326412,"['n', 'nz', 'v']","[1608, 2, 13207]",v,13207
世界,14772,2,473.35254600350993,5.67518471738305,3752,0.725024154589372,3.5742628297070267,['n'],[14772],n,14772
爱,14625,1,468.6420921541656,5.670841293158327,3367,0.6506280193236715,3.5272431163880884,"['a', 'i', 'j', 'n', 'nh', 'ns', 'nz', 'v']","[6, 6, 2, 27, 30, 4, 30, 14520]",v,14520
开,14581,1,467.2321603897359,5.669532728366111,3974,0.7679227053140096,3.5992278627737964,"['a', 'i', 'n', 'nh', 'ns', 'q', 'v']","[36, 2, 19, 3, 2, 9, 14510]",v,14510
难,14342,1,459.5736673965841,5.662355136569808,4289,0.8287922705314009,3.632356046239073,"['a', 'd', 'i', 'n', 'v', 'z']","[14301, 2, 2, 25, 11, 1]",a,14301
句,14316,1,458.7405258994211,5.661567108122075,4087,0.7897584541062802,3.6114046377115936,"['n', 'q']","[42, 14274]",q,14274
感受,14207,2,455.247740392084,5.658247798865235,3770,0.7285024154589372,3.576341350205793,"['n', 'v']","[9, 14198]",v,14198
期,14168,1,453.99802814633966,5.657053966586127,3488,0.6740096618357488,3.5425764762605296,"['n', 'nd', 'nt', 'q', 'v']","[159, 4, 1, 13949, 55]",q,13949
地,14105,1,451.9792622109063,5.655118508895494,3608,0.6971980676328502,3.557266528869904,"['i', 'j', 'n', 'nh', 'nl', 'u', 'v']","[1, 1, 2501, 2, 27, 11570, 3]",u,11570
玩,14076,1,451.0499890025322,5.654224676567263,3226,0.6233816425120773,3.508664363052943,"['a', 'i', 'n', 'nh', 'v']","[2, 2, 147, 1, 13924]",v,13924
不同,14046,2,450.0886718904212,5.653298082484376,3913,0.7561352657004831,3.59250984790068,"['a', 'd', 'i']","[14024, 21, 1]",a,14024
其他,14031,2,449.6080133343656,5.652834043032275,4424,0.8548792270531401,3.645815118296642,['r'],[14031],r,14031
情况,13976,2,447.8455986288285,5.651128310378983,3999,0.7727536231884058,3.601951404133521,['n'],[13976],n,13976
以前,13906,2,445.602525367236,5.648947643453706,4093,0.7909178743961353,3.6120417446452695,"['nd', 'nt']","[13891, 15]",nd,13891
另外,13899,2,445.3782180410767,5.648728973326927,4313,0.8334299516908212,3.634779458145952,"['c', 'd', 'i', 'r']","[1950, 911, 1, 11037]",r,11037
虽然,13864,2,444.2566814102804,5.64763396810997,4493,0.8682125603864734,3.6525364185930256,"['c', 'r', 'v']","[13862, 1, 1]",c,13862
干,13746,1,440.47550076931,5.64392175797715,3711,0.7171014492753623,3.569490954348783,"['a', 'd', 'i', 'm', 'n', 'nh', 'v', 'z']","[517, 56, 1, 1, 21, 2, 13147, 1]",v,13147
反正,13725,2,439.8025787908322,5.643257771526239,3927,0.758840579710145,3.594060901270418,"['b', 'd', 'i', 'n', 'v']","[14, 13694, 1, 1, 15]",d,13694
长,13709,1,439.2898763310397,5.642751194833208,4294,0.8297584541062802,3.63286204010023,"['a', 'd', 'i', 'j', 'n', 'nh', 'ns', 'nz', 'q', 'v']","[10006, 9, 2, 9, 93, 6, 4, 1, 2, 3577]",a,10006
大概,13501,2,432.624744353736,5.636111355669316,4015,0.7758454106280194,3.6036855496147,"['a', 'b', 'd', 'i', 'm', 'n']","[109, 77, 13044, 1, 38, 232]",d,13044
作为,13464,2,431.4391199154656,5.634919521371876,4185,0.808695652173913,3.621695462329279,"['n', 'p', 'v']","[89, 4868, 8507]",v,8507
成,13343,1,427.56180756328416,5.630998904428907,4389,0.8481159420289855,3.642365580844973,"['a', 'd', 'i', 'j', 'm', 'n', 'nh', 'ns', 'nz', 'q', 'v']","[98, 1, 11, 10, 4, 35, 37, 5, 1, 176, 12965]",v,12965
刚刚,13334,2,427.2734124296508,5.630705869193654,3876,0.7489855072463768,3.588383768378728,"['a', 'b', 'd', 'm', 'nh', 'nt', 'z']","[1, 1, 8678, 1, 1, 4596, 56]",d,8678
拍,13267,1,425.1264708792693,5.628518147542708,2734,0.5283091787439613,3.4367985102318035,"['n', 'q', 'v']","[28, 5, 13234]",v,13234
上面,13247,2,424.4855928045286,5.627862954717372,3903,0.7542028985507246,3.5913985512812485,"['nd', 'nt', 'v']","[13221, 1, 25]",nd,13221
怎么样,13147,3,421.28120243082486,5.624572081337399,4149,0.8017391304347826,3.617943434828973,['r'],[13147],r,13147
直接,13098,2,419.7110511477101,5.622950404496891,4145,0.8009661835748793,3.617524534886293,"['a', 'd', 'i', 'n']","[13089, 3, 2, 4]",a,13089
每,13009,1,416.8591437151138,5.6199893320930165,4068,0.7860869565217391,3.6093809442507063,"['d', 'r']","[3, 13006]",r,13006
本身,12899,2,413.3343143040397,5.616301461159489,4006,0.7741062801932367,3.6027109449575576,"['d', 'n', 'r']","[1, 1, 12897]",r,12897
有的,12886,2,412.91774355545823,5.615863545414436,3914,0.7563285024154589,3.5926208213219826,"['c', 'd', 'i', 'n', 'nt', 'r', 'v']","[7, 10, 87, 3, 2, 11967, 810]",r,11967
选择,12779,2,409.4890458555953,5.612242288543081,3508,0.6778743961352657,3.5450595846940027,"['n', 'v']","[13, 12766]",v,12766
不要,12727,2,407.8227628612694,5.610471462514083,3844,0.7428019323671498,3.584783378996508,"['d', 'i', 'v']","[12685, 2, 40]",d,12685
社会,12470,2,399.5874796008509,5.601611871882652,3061,0.5914975845410628,3.4858633295973345,"['i', 'n']","[13, 12457]",n,12457
块,12466,1,399.4593039859028,5.6014725409600885,3254,0.628792270531401,3.51241754860084,"['m', 'n', 'q', 'u', 'v']","[11, 317, 12124, 1, 13]",q,12124
放,12290,1,393.8195769281842,5.595297301290563,3866,0.7470531400966184,3.5872618496925344,"['nh', 'v']","[1, 12289]",v,12289
哪,12285,1,393.6593574094991,5.595120579220208,4125,0.7971014492753623,3.615423952885944,"['m', 'r', 'u']","[2, 10349, 1934]",r,10349
变,12127,1,388.5964206190472,5.589498795974119,3876,0.7489855072463768,3.588383768378728,"['n', 'nh', 'v']","[8, 1, 12118]",v,12118
通过,12029,2,385.4561180528176,5.585974943288976,3734,0.7215458937198067,3.5721743136130595,"['n', 'p', 'v']","[4, 9813, 2212]",p,9813
变成,11995,2,384.3666253257583,5.584745670707958,3996,0.7721739130434783,3.601625479553945,['v'],[11995],v,11995
少,11977,1,383.7898350584916,5.584093467959466,4105,0.7932367149758454,3.613313161455459,"['a', 'd', 'i', 'j', 'm', 'n', 'nh', 'ns', 'v']","[10869, 73, 4, 5, 10, 11, 2, 1, 1002]",a,10869
过去,11897,2,381.2263227595287,5.581182879989722,4004,0.773719806763285,3.602494068807281,"['a', 'n', 'nt', 'u', 'v']","[1, 2, 5275, 1, 6618]",v,6618
出现,11887,2,380.9058837221584,5.580817681110228,3790,0.7323671497584541,3.578639209968072,['v'],[11887],v,11887
部分,11840,2,379.3998202465176,5.57909712079101,3559,0.6877294685990338,3.551327988003846,"['m', 'n']","[571, 11269]",n,11269
孩子,11740,2,376.1954298728139,5.575413515315704,2347,0.4535265700483091,3.3705130895985924,['n'],[11740],n,11740
所谓,11718,2,375.4904639905991,5.574598912075606,3559,0.6877294685990338,3.551327988003846,"['b', 'v']","[3, 11715]",v,11715
办法,11566,2,370.61979062256944,5.568928606371685,3914,0.7563285024154589,3.5926208213219826,"['n', 'v']","[11564, 2]",n,11564
以,11547,1,370.0109564515658,5.568214584218362,3913,0.7561352657004831,3.59250984790068,"['c', 'd', 'i', 'j', 'n', 'nd', 'nh', 'ns', 'nz', 'p', 'r', 'u', 'v']","[222, 8, 28, 409, 7, 45, 4, 31, 1, 10729, 1, 1, 61]",p,10729
认为,11457,2,367.1270051152324,5.564816331497089,3464,0.6693719806763285,3.539577883345309,"['n', 'v']","[2, 11455]",v,11455
往,11421,1,365.9734245806992,5.563449549938138,3877,0.7491787439613526,3.58849580100721,"['d', 'j', 'n', 'nd', 'nh', 'nt', 'p', 'v']","[42, 3, 1, 2, 2, 34, 10176, 1161]",p,10176
记得,11356,2,363.8905708377917,5.560970802257929,3852,0.7443478260869565,3.585686278452497,['v'],[11356],v,11356
为了,11293,2,361.8718049023584,5.558554746544671,3929,0.7592270531400966,3.594282028811806,"['n', 'p', 'v']","[8, 11199, 86]",p,11199
只是,11258,2,360.7502682715621,5.557206662728293,4121,0.7963285024154589,3.615002614524588,"['c', 'd', 'q']","[1466, 9791, 1]",d,9791
下来,11254,2,360.6220926566139,5.557052329222083,4092,0.7907246376811594,3.611935625040122,"['nd', 'nt', 'u', 'v']","[18, 3, 1, 11232]",v,11232
发生,11235,2,360.01325848561027,5.556318495159257,3677,0.7105314009661836,3.5654936298688624,['v'],[11235],v,11235
后面,11214,2,359.34033650713246,5.555505970166584,3800,0.7342995169082126,3.57978359661681,"['n', 'nd', 'nt']","[2, 11210, 2]",nd,11210
城市,11034,2,353.5724338344658,5.54847839802583,2341,0.4523671497584541,3.3694014136966244,"['n', 'nl', 'v']","[11000, 1, 33]",n,11000
产品,11010,2,352.8033801447769,5.54753273737586,1687,0.3259903381642512,3.2271150825891253,['n'],[11010],n,11010
作品,11003,2,352.57907281861765,5.547256531363432,2167,0.418743961352657,3.335858911319818,['n'],[11003],n,11003
比如,10989,2,352.13045816629915,5.546703591788316,3544,0.6848309178743961,3.5494937132150133,"['c', 'd', 'i', 'ns', 'p', 'v']","[142, 37, 8, 1, 62, 10739]",v,10739
掉,10869,1,348.2851897178547,5.541935007158308,3870,0.7478260869565218,3.5877109650189114,"['n', 'v']","[1, 10868]",v,10868
之间,10807,2,346.2984676861584,5.539450569871961,3694,0.7138164251207729,3.567496891104222,['nd'],[10807],nd,10807
这里,10754,2,344.6001407880955,5.53731545054521,3704,0.7157487922705315,3.5686709780098966,['r'],[10754],r,10754
卖,10718,1,343.4465602535621,5.535859171111701,2604,0.5031884057971014,3.4156409798961542,"['b', 'n', 'v']","[1, 11, 10706]",v,10706
经常,10695,2,342.70955046761026,5.534926207311655,3918,0.7571014492753623,3.5930644316587177,"['a', 'b', 'd', 'n', 'p', 'v']","[1, 87, 10588, 14, 1, 4]",d,10588
也好,10679,2,342.19684800781766,5.534276004915437,2770,0.5352657004830917,3.4424797690644486,"['d', 'i', 'n', 'u', 'v']","[163, 1, 414, 10097, 4]",u,10097
所,10676,1,342.1007162966065,5.5341539835195785,3503,0.6769082125603865,3.5444401373176926,"['b', 'c', 'n', 'q', 'u', 'v']","[11, 6, 230, 215, 10207, 7]",u,10207
到底,10672,2,341.9725406816584,5.533991234976583,3853,0.7445410628019323,3.5857990090130007,"['d', 'p', 'v']","[10151, 8, 513]",d,10151
发,10593,1,339.4410722864325,5.530764390686868,3342,0.6457971014492754,3.5240064455573727,"['a', 'i', 'n', 'nh', 'q', 'v']","[4, 2, 111, 6, 52, 10418]",v,10418
学,10535,1,337.58252586968433,5.528379958348228,2981,0.5760386473429951,3.4743619760326307,"['b', 'i', 'n', 'nh', 'nt', 'v']","[1, 1, 308, 1, 1, 10223]",v,10223
住,10534,1,337.55048196594737,5.528338732425571,3398,0.6566183574879227,3.5312233745330266,"['j', 'n', 'nh', 'v']","[1, 1, 1, 10531]",v,10531
位,10501,1,336.4930331426251,5.526976076883811,3197,0.6177777777777778,3.504742636271688,"['n', 'q', 'v']","[249, 10245, 7]",q,10245
里边,10499,2,336.428945335151,5.526893354125104,2093,0.4044444444444444,3.3207692283386865,"['n', 'nd', 'nl', 'q']","[1, 10483, 1, 14]",nd,10483
经历,10479,2,335.7880672604103,5.526065258761418,3520,0.6801932367149759,3.546542663478131,"['n', 'v']","[5168, 5311]",v,5311
